param_set,method,estimation_time,fitting_time,fit_success,param_success,fit_message,fit_nfev,true_frequency,true_phase,true_position,true_width,initial_frequency,initial_phase,initial_position,initial_width,fitted_frequency,fitted_phase,fitted_position,fitted_width,error_frequency,error_phase,error_position,error_width
17,ZeroGuess + lmfit (least_squares),0.001116037368774414,0.007436990737915039,True,True,`ftol` termination condition is satisfied.,45,0.3168877842030117,3.4098600559638177,6.409242249747626,2.426371244186715,0.3409961462020874,3.4787063598632812,5.670687675476074,2.5518364906311035,0.31797119392023354,3.32329031025676,6.363536806657426,2.417981445720038,0.0034189065379930804,0.013778002951486632,0.007131177338787545,0.0034577554802373697
17,True + lmfit (least_squares),0.0003943443298339844,0.005053281784057617,True,True,`ftol` termination condition is satisfied.,25,0.3168877842030117,3.4098600559638177,6.409242249747626,2.426371244186715,0.3168877842030117,3.4098600559638177,6.409242249747626,2.426371244186715,0.3179711919742295,3.323290235240156,6.363536767019733,2.4179815551621853,0.0034189003970052554,0.013778014890749979,0.00713118352324611,0.0034577103749602583
17,Standard lmfit (dual_annealing),0.0004134178161621094,0.7517635822296143,True,True,['Maximum number of iteration reached'],8171,0.3168877842030117,3.4098600559638177,6.409242249747626,2.426371244186715,0.525,3.141592653589793,10.0,1.55,0.3179711817076141,3.3232903160788183,6.363536782032345,2.417980971448807,0.0034188679987371524,0.01377800202487726,0.0071311811809079825,0.00345795094547455
17,ZeroGuess + lmfit (dual_annealing),0.0011091232299804688,0.7892377376556396,True,True,['Maximum number of iteration reached'],8346,0.3168877842030117,3.4098600559638177,6.409242249747626,2.426371244186715,0.3409961462020874,3.4787063598632812,5.670687675476074,2.5518364906311035,0.317971186634204,3.323289811358591,6.363536555073236,2.4179815240498503,0.0034188835455335386,0.013778082353596328,0.0071312165921314065,0.0034577231975384207
17,True + lmfit (dual_annealing),0.0006129741668701172,0.7884731292724609,True,True,['Maximum number of iteration reached'],8301,0.3168877842030117,3.4098600559638177,6.409242249747626,2.426371244186715,0.3168877842030117,3.4098600559638177,6.409242249747626,2.426371244186715,0.31797115942703924,3.323290050680624,6.363536573166369,2.4179809494510023,0.003418797688122494,0.013778044264311737,0.007131213769156005,0.0034579600116077577
18,Standard lmfit (least_squares),0.0003993511199951172,0.015058040618896484,True,False,`ftol` termination condition is satisfied.,105,0.12082311149578229,6.200793499895842,12.722447692966574,0.6762754764490999,0.525,3.141592653589793,10.0,1.55,0.05000000000000001,3.1690135528782983,9.746350257621982,0.2521488188463837,0.586171888962275,0.4825227649347266,0.23392491029771617,0.6271507283240046
18,ZeroGuess + lmfit (least_squares),0.0011179447174072266,0.009262561798095703,True,True,`ftol` termination condition is satisfied.,60,0.12082311149578229,6.200793499895842,12.722447692966574,0.6762754764490999,0.34950563311576843,4.834858417510986,13.044849395751953,0.4415488541126251,0.11792141492298419,6.217606248800784,12.725576310155924,0.6856201244552259,0.02401607223051352,0.0026758320951844224,0.00024591315011498517,0.013817812905462242
18,True + lmfit (least_squares),0.00039696693420410156,0.0050199031829833984,True,True,`ftol` termination condition is satisfied.,25,0.12082311149578229,6.200793499895842,12.722447692966574,0.6762754764490999,0.12082311149578229,6.200793499895842,12.722447692966574,0.6762754764490999,0.11792151411307368,6.217606270334136,12.725576420316925,0.6856197659779626,0.02401525127756618,0.002675835522323833,0.0002459218089047857,0.013817282829663545
18,Standard lmfit (dual_annealing),0.0003917217254638672,0.8312194347381592,True,True,['Maximum number of iteration reached'],8166,0.12082311149578229,6.200793499895842,12.722447692966574,0.6762754764490999,0.525,3.141592653589793,10.0,1.55,0.11792131052871861,6.2176061723355724,12.725576269025066,0.6856205664622692,0.024016936256148078,0.002675819925367968,0.0002459099171790194,0.013818466495690917
18,ZeroGuess + lmfit (dual_annealing),0.0010988712310791016,0.7624557018280029,True,True,['Maximum number of iteration reached'],8151,0.12082311149578229,6.200793499895842,12.722447692966574,0.6762754764490999,0.34950563311576843,4.834858417510986,13.044849395751953,0.4415488541126251,0.11792138938464375,6.217606207818911,12.725576542870508,0.6856205867344951,0.024016283600177206,0.0026758255727167566,0.0002459314417668134,0.013818496471975144
