param_set,method,estimation_time,fitting_time,fit_success,param_success,fit_message,fit_nfev,true_amplitude1,true_center1,true_width1,true_amplitude2,true_center2,true_width2,initial_amplitude1,initial_center1,initial_width1,initial_amplitude2,initial_center2,initial_width2,fitted_amplitude1,fitted_center1,fitted_width1,fitted_amplitude2,fitted_center2,fitted_width2,error_amplitude1,error_center1,error_width1,error_amplitude2,error_center2,error_width2
45,Standard lmfit (least_squares),0.00047969818115234375,0.016454458236694336,True,True,`ftol` termination condition is satisfied.,134,7.054592431472382,-1.4050884878024483,0.6578245041025373,8.785993412086759,2.407686177542044,1.4243299078910092,5.05,0.0,1.05,5.05,0.0,1.05,7.0317774914545,-1.4057515307377653,0.6606556970026483,8.783731661819107,2.407925243685701,1.4231935966307496,0.003234055013029276,0.000471886960197029,0.004303872662775731,0.00025742681124025796,9.929290033177486e-05,0.000797786561922383
45,ZeroGuess + lmfit (least_squares),0.0011644363403320312,0.007329225540161133,True,True,`ftol` termination condition is satisfied.,49,7.054592431472382,-1.4050884878024483,0.6578245041025373,8.785993412086759,2.407686177542044,1.4243299078910092,7.876090049743652,-1.3770980834960938,0.7183070182800293,8.494002342224121,1.8270878791809082,1.4031223058700562,7.031777405820874,-1.405751536578991,0.66065571496351,8.783731663490713,2.4079252485736995,1.4231935939894713,0.0032340671517356923,0.0004718911173912385,0.004303899966200408,0.00025742662098231006,9.929493049604462e-05,0.000797788416323033
45,True + lmfit (least_squares),0.00047779083251953125,0.0053195953369140625,True,True,`ftol` termination condition is satisfied.,28,7.054592431472382,-1.4050884878024483,0.6578245041025373,8.785993412086759,2.407686177542044,1.4243299078910092,7.054592431472382,-1.4050884878024483,0.6578245041025373,8.785993412086759,2.407686177542044,1.4243299078910092,7.031777270690827,-1.4057515430642744,0.6606557452216801,8.78373168360549,2.4079252548004417,1.4231935834838316,0.003234086306640532,0.0004718957329606334,0.004303945963529318,0.0002574243315681874,9.929751668949915e-05,0.0007977957921701829
45,Standard lmfit (dual_annealing),0.0004918575286865234,1.1180458068847656,True,True,['Maximum number of iteration reached'],12330,7.054592431472382,-1.4050884878024483,0.6578245041025373,8.785993412086759,2.407686177542044,1.4243299078910092,5.05,0.0,1.05,5.05,0.0,1.05,7.031777894468003,-1.405751548881731,0.6606557065101379,8.783732008322895,2.407925243332738,1.4231935579080295,0.003233997885207012,0.00047189987323832195,0.004303887115702956,0.0002573873730377476,9.929275373335374e-05,0.0007978137485453184
45,ZeroGuess + lmfit (dual_annealing),0.0011615753173828125,1.0955162048339844,True,True,['Maximum number of iteration reached'],12169,7.054592431472382,-1.4050884878024483,0.6578245041025373,8.785993412086759,2.407686177542044,1.4243299078910092,7.876090049743652,-1.3770980834960938,0.7183070182800293,8.494002342224121,1.8270878791809082,1.4031223058700562,7.031777291034622,-1.405751561294737,0.6606557311211031,8.783732026929954,2.407925303008038,1.423193530182281,0.0032340834228743484,0.0004719087075617729,0.004303924528363934,0.0002573852552283967,9.931753906475174e-05,0.000797833214364601
45,True + lmfit (dual_annealing),0.0004856586456298828,1.2892305850982666,True,True,['Maximum number of iteration reached'],12190,7.054592431472382,-1.4050884878024483,0.6578245041025373,8.785993412086759,2.407686177542044,1.4243299078910092,7.054592431472382,-1.4050884878024483,0.6578245041025373,8.785993412086759,2.407686177542044,1.4243299078910092,7.031776933231192,-1.4057515302683576,0.6606557568112101,8.783731761156439,2.4079252098352604,1.4231935756944858,0.003234134142095043,0.00047188662612011645,0.004303963581495706,0.0002574155049113557,9.927884100752054e-05,0.0007978012609494256
46,Standard lmfit (least_squares),0.0005190372467041016,0.015616655349731445,True,True,`ftol` termination condition is satisfied.,134,9.141081470309066,0.11342398860937841,1.0528809599056792,8.112675439237284,3.1011339467918084,1.747437405302197,5.05,0.0,1.05,5.05,0.0,1.05,9.090427432070513,0.10444486973253952,1.0448811592203027,8.154557344658658,3.0789012519105508,1.7601546400772494,0.005541361643376839,0.07916419610107463,0.007598010591903177,0.005162526929009135,0.0071692146365550866,0.007277648250211911
46,ZeroGuess + lmfit (least_squares),0.0011682510375976562,0.00812220573425293,True,True,`ftol` termination condition is satisfied.,49,9.141081470309066,0.11342398860937841,1.0528809599056792,8.112675439237284,3.1011339467918084,1.747437405302197,8.566576957702637,0.03134489059448242,0.9471399784088135,8.37824535369873,2.9862093925476074,1.7146434783935547,9.09042758287792,0.10444488013543393,1.0448811681664842,8.15455733408526,3.0789012839788517,1.760154610163554,0.0055413451456125485,0.07916410438419415,0.0075980020950436895,0.00516252562569086,0.007169204295724456,0.007277631131604155
46,True + lmfit (least_squares),0.0004894733428955078,0.005973100662231445,True,True,`ftol` termination condition is satisfied.,35,9.141081470309066,0.11342398860937841,1.0528809599056792,8.112675439237284,3.1011339467918084,1.747437405302197,9.141081470309066,0.11342398860937841,1.0528809599056792,8.112675439237284,3.1011339467918084,1.747437405302197,9.090427583121976,0.10444488026696708,1.0448811682300816,8.154557333870933,3.078901284060344,1.7601546100336325,0.005541345118913799,0.07916410322453518,0.007598002034640517,0.00516252559927216,0.00716920426944628,0.007277631057254478
46,Standard lmfit (dual_annealing),0.00047326087951660156,1.1003139019012451,True,True,['Maximum number of iteration reached'],12260,9.141081470309066,0.11342398860937841,1.0528809599056792,8.112675439237284,3.1011339467918084,1.747437405302197,5.05,0.0,1.05,5.05,0.0,1.05,9.09042358120488,0.10444456226026617,1.044880890682573,8.154557515460588,3.0789003081299318,1.7601552218398704,0.005541782913622157,0.07916690692333649,0.007598265642321823,0.005162547982720958,0.007169518970593919,0.007277981173508163
